_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_useful_is_comment_1_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better,how_useful_is_comment_2_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better,how_useful_is_comment_3_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better,how_useful_is_comment_4_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better,how_useful_is_comment_5_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better,how_useful_is_comment_1_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better_gold,how_useful_is_comment_2_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better_gold,how_useful_is_comment_3_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better_gold,how_useful_is_comment_4_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better_gold,how_useful_is_comment_5_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better_gold,img_comment1,img_comment2,img_comment3,img_comment4,img_comment5,img_id,img_url
940411404,4/26/2016 03:26:11,1968843085,4/26/2016 03:23:41,false,clixsense,1.0,33621241,ITA,15,Ragusa,87.10.111.149,4,4,2,4,3,,,,,,it looks good,perfect image,Better 3D design,is the best,better quallity,940260590,http://www.freelargeimages.com/wp-content/uploads/2014/11/Happy_birthday.jpg
940411404,4/26/2016 03:54:15,1968859477,4/26/2016 03:52:23,false,clixsense,1.0,27122921,PHL,K1,Las Piñas City,121.54.44.145,4,4,4,4,4,,,,,,it looks good,perfect image,Better 3D design,is the best,better quallity,940260590,http://www.freelargeimages.com/wp-content/uploads/2014/11/Happy_birthday.jpg
940411405,4/26/2016 03:32:16,1968846967,4/26/2016 03:31:33,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,3,4,4,4,3,,,,,,Is Bether,1,better vew,i like it,It is much larger.,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411405,4/26/2016 03:33:20,1968847731,4/26/2016 03:31:43,false,clixsense,1.0,27122921,PHL,K1,Las Piñas City,121.54.44.145,4,3,4,5,5,,,,,,Is Bether,1,better vew,i like it,It is much larger.,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411405,4/26/2016 03:33:22,1968847767,4/26/2016 03:31:34,false,neodev,1.0,36296012,FRA,A2,Lanvallay,86.214.249.218,4,4,4,3,5,,,,,,Is Bether,1,better vew,i like it,It is much larger.,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411405,4/26/2016 03:34:44,1968848716,4/26/2016 03:31:20,false,neodev,1.0,36236582,MEX,28,Altamira,201.173.41.57,4,2,5,5,4,,,,,,Is Bether,1,better vew,i like it,It is much larger.,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411405,4/26/2016 03:35:43,1968849412,4/26/2016 03:31:55,false,clixsense,1.0,34458639,IND,07,New Delhi,120.59.58.1,5,4,5,5,4,,,,,,Is Bether,1,better vew,i like it,It is much larger.,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411406,4/26/2016 03:27:04,1968843687,4/26/2016 03:26:18,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,3,4,3,3,3,,,,,,i like more,better,bigger picture,Amazing with darkness,more big and colors,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411406,4/26/2016 03:27:08,1968843713,4/26/2016 03:26:17,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,3,3,4,4,4,,,,,,i like more,better,bigger picture,Amazing with darkness,more big and colors,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411406,4/26/2016 03:28:12,1968844340,4/26/2016 03:26:23,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,5,5,4,4,5,,,,,,i like more,better,bigger picture,Amazing with darkness,more big and colors,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411406,4/26/2016 03:28:17,1968844370,4/26/2016 03:26:12,false,clixsense,1.0,33621241,ITA,15,Ragusa,87.10.111.149,3,3,3,4,4,,,,,,i like more,better,bigger picture,Amazing with darkness,more big and colors,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411406,4/26/2016 03:35:58,1968849568,4/26/2016 03:26:19,false,elite,1.0,29829226,IDN,08,Rejomulyo,115.178.255.160,2,2,3,4,3,,,,,,i like more,better,bigger picture,Amazing with darkness,more big and colors,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411407,4/26/2016 03:28:52,1968844670,4/26/2016 03:27:55,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,4,4,4,4,4,,,,,,just great pic,gtghtyh,Full view.,More clear,in focus all stadium and firework,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411407,4/26/2016 03:29:00,1968844747,4/26/2016 03:27:41,false,clixsense,1.0,31662254,BIH,01,Tuzla,217.71.51.62,4,1,4,3,3,,,,,,just great pic,gtghtyh,Full view.,More clear,in focus all stadium and firework,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411407,4/26/2016 03:29:18,1968844950,4/26/2016 03:27:53,false,clixsense,1.0,33827460,VEN,25,Caracas,190.201.140.81,5,5,5,5,5,,,,,,just great pic,gtghtyh,Full view.,More clear,in focus all stadium and firework,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411407,4/26/2016 03:38:01,1968850942,4/26/2016 03:27:54,false,neodev,1.0,20076528,VEN,21,Betijoque,190.206.177.47,4,1,4,4,4,,,,,,just great pic,gtghtyh,Full view.,More clear,in focus all stadium and firework,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411407,4/26/2016 04:09:26,1968866569,4/26/2016 03:58:44,false,clixsense,1.0,30499266,IND,13,Kuthiathode,59.96.253.159,4,1,4,4,5,,,,,,just great pic,gtghtyh,Full view.,More clear,in focus all stadium and firework,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411408,4/26/2016 03:28:52,1968844678,4/26/2016 03:27:55,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,4,4,4,3,4,,,,,,Higher resolution and image quality.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,perfect image,organize and not blurry,most beautiful,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411408,4/26/2016 03:29:00,1968844743,4/26/2016 03:27:41,false,clixsense,1.0,31662254,BIH,01,Tuzla,217.71.51.62,3,2,4,4,4,,,,,,Higher resolution and image quality.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,perfect image,organize and not blurry,most beautiful,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411408,4/26/2016 03:29:18,1968844957,4/26/2016 03:27:53,false,clixsense,1.0,33827460,VEN,25,Caracas,190.201.140.81,5,5,5,5,5,,,,,,Higher resolution and image quality.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,perfect image,organize and not blurry,most beautiful,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411408,4/26/2016 03:38:01,1968850946,4/26/2016 03:27:54,false,neodev,1.0,20076528,VEN,21,Betijoque,190.206.177.47,4,1,4,4,4,,,,,,Higher resolution and image quality.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,perfect image,organize and not blurry,most beautiful,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411408,4/26/2016 04:09:26,1968866568,4/26/2016 03:58:44,false,clixsense,1.0,30499266,IND,13,Kuthiathode,59.96.253.159,4,1,3,3,4,,,,,,Higher resolution and image quality.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,perfect image,organize and not blurry,most beautiful,940260577,https://upload.wikimedia.org/wikipedia/commons/e/e3/Olympic_flame_at_opening_ceremony.jpg
940411409,4/26/2016 03:28:36,1968844552,4/26/2016 03:27:09,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,1,1,3,2,4,,,,,,ew,2,good image,Is Bether,Is more cool,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411409,4/26/2016 03:29:11,1968844863,4/26/2016 03:27:25,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,2,3,4,3,4,,,,,,ew,2,good image,Is Bether,Is more cool,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411409,4/26/2016 03:29:20,1968844987,4/26/2016 03:27:40,false,clixsense,1.0,35004629,MYS,14,Kuala Lumpur,183.171.170.145,1,1,4,4,4,,,,,,ew,2,good image,Is Bether,Is more cool,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411409,4/26/2016 03:29:25,1968845030,4/26/2016 03:27:07,false,clixsense,1.0,27122921,PHL,K1,Las Piñas City,121.54.44.145,1,3,3,3,3,,,,,,ew,2,good image,Is Bether,Is more cool,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411409,4/26/2016 04:03:01,1968863722,4/26/2016 03:57:19,false,clixsense,1.0,6342275,QAT,01,Doha,78.100.154.161,1,1,1,1,1,,,,,,ew,2,good image,Is Bether,Is more cool,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411410,4/26/2016 03:18:00,1968838260,4/26/2016 03:17:37,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,4,3,3,3,2,,,,,,more expressive,better,i like more,more colorful,can not open second,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411410,4/26/2016 03:22:12,1968840608,4/26/2016 03:20:42,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,5,4,4,4,4,,,,,,more expressive,better,i like more,more colorful,can not open second,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411410,4/26/2016 03:23:17,1968841332,4/26/2016 03:22:08,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,4,4,3,4,3,,,,,,more expressive,better,i like more,more colorful,can not open second,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411410,4/26/2016 03:23:18,1968841370,4/26/2016 03:20:23,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,4,4,3,4,3,,,,,,more expressive,better,i like more,more colorful,can not open second,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411410,4/26/2016 03:25:23,1968842544,4/26/2016 03:20:51,false,neodev,1.0,36296012,FRA,A2,Lanvallay,86.214.249.218,3,4,4,3,4,,,,,,more expressive,better,i like more,more colorful,can not open second,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411411,4/26/2016 03:13:23,1968835753,4/26/2016 03:12:40,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,4,3,4,4,4,,,,,,not blurry,NIce design,is the best,Los colores,2nd  image broken,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411411,4/26/2016 03:15:59,1968837209,4/26/2016 03:13:59,false,clixsense,1.0,33827460,VEN,25,Caracas,190.201.140.81,3,2,4,3,3,,,,,,not blurry,NIce design,is the best,Los colores,2nd  image broken,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411411,4/26/2016 03:16:31,1968837506,4/26/2016 03:12:57,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,3,4,3,3,2,,,,,,not blurry,NIce design,is the best,Los colores,2nd  image broken,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411411,4/26/2016 03:18:23,1968838429,4/26/2016 03:14:39,false,clixsense,1.0,33468308,PAK,08,Islamabad,119.154.96.250,4,4,3,1,1,,,,,,not blurry,NIce design,is the best,Los colores,2nd  image broken,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411411,4/26/2016 03:46:24,1968855627,4/26/2016 03:43:11,false,clixsense,1.0,34458639,IND,07,New Delhi,120.59.58.1,4,4,3,3,3,,,,,,not blurry,NIce design,is the best,Los colores,2nd  image broken,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411412,4/26/2016 03:18:00,1968838252,4/26/2016 03:17:37,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,3,3,3,4,3,,,,,,perfect image,second one does not work,I like math,interesting,most beautiful,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411412,4/26/2016 03:22:12,1968840605,4/26/2016 03:20:42,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,4,4,3,4,4,,,,,,perfect image,second one does not work,I like math,interesting,most beautiful,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411412,4/26/2016 03:23:17,1968841351,4/26/2016 03:22:08,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,4,2,4,4,4,,,,,,perfect image,second one does not work,I like math,interesting,most beautiful,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411412,4/26/2016 03:23:18,1968841366,4/26/2016 03:20:23,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,3,3,4,4,3,,,,,,perfect image,second one does not work,I like math,interesting,most beautiful,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411412,4/26/2016 03:25:23,1968842549,4/26/2016 03:20:51,false,neodev,1.0,36296012,FRA,A2,Lanvallay,86.214.249.218,5,3,2,4,4,,,,,,perfect image,second one does not work,I like math,interesting,most beautiful,940260585,http://learn.susd12.org/pluginfile.php/139399/course/section/27343/Math_Logo_by_avidlebon.jpg
940411413,4/26/2016 03:29:24,1968845017,4/26/2016 03:28:37,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,1,4,3,2,4,,,,,,ewd,good image,Is more cool,Is Bether,better,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411413,4/26/2016 03:29:40,1968845258,4/26/2016 03:28:18,false,clixsense,1.0,33621241,ITA,15,Ragusa,87.10.111.149,2,4,4,2,4,,,,,,ewd,good image,Is more cool,Is Bether,better,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411413,4/26/2016 03:31:33,1968846473,4/26/2016 03:27:55,false,neodev,1.0,36296012,FRA,A2,Lanvallay,86.214.249.218,3,5,5,4,4,,,,,,ewd,good image,Is more cool,Is Bether,better,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411413,4/26/2016 03:34:09,1968848366,4/26/2016 03:28:15,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,5,5,4,4,4,,,,,,ewd,good image,Is more cool,Is Bether,better,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411413,4/26/2016 03:37:52,1968850835,4/26/2016 03:28:05,false,clixsense,1.0,37291651,VEN,25,Caracas,190.74.90.63,3,5,4,4,4,,,,,,ewd,good image,Is more cool,Is Bether,better,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411414,4/26/2016 03:14:54,1968836673,4/26/2016 03:14:27,false,neodev,1,35002805,VNM,44,Hanoi,115.76.186.79,4,3,4,3,4,,,,,,better,larger,i like more,More clear,sexy,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411414,4/26/2016 03:18:49,1968838653,4/26/2016 03:16:32,false,clixsense,1,36353086,IDN,04,Jakarta,115.178.214.49,4,4,3,3,3,,,,,,better,larger,i like more,More clear,sexy,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411414,4/26/2016 03:23:35,1968841511,4/26/2016 03:16:47,false,neodev,1,36820436,EGY,11,Cairo,197.49.72.227,3,3,3,1,1,,,,,,better,larger,i like more,More clear,sexy,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411414,4/26/2016 03:34:14,1968848406,4/26/2016 03:16:20,false,elite,1,34744709,VNM,44,Hanoi,117.7.210.200,3,3,4,4,3,,,,,,better,larger,i like more,More clear,sexy,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411414,4/26/2016 04:01:24,1968862965,4/26/2016 03:49:34,false,clixsense,1,34458639,IND,07,New Delhi,120.59.58.1,3,4,3,3,3,,,,,,better,larger,i like more,More clear,sexy,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411415,4/26/2016 03:28:36,1968844553,4/26/2016 03:27:09,false,clixsense,1,24287706,TWN,03,Taipei,175.184.246.138,4,4,4,4,4,,,,,,you dont really see what they are doing on the first,great competition,more clear,More related to the race,Real action than watching crowd.,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411415,4/26/2016 03:29:11,1968844866,4/26/2016 03:27:25,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,3,4,4,4,4,,,,,,you dont really see what they are doing on the first,great competition,more clear,More related to the race,Real action than watching crowd.,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411415,4/26/2016 03:29:20,1968844988,4/26/2016 03:27:40,false,clixsense,1.0,35004629,MYS,14,Kuala Lumpur,183.171.170.145,2,4,3,4,3,,,,,,you dont really see what they are doing on the first,great competition,more clear,More related to the race,Real action than watching crowd.,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411415,4/26/2016 03:29:25,1968845029,4/26/2016 03:27:07,false,clixsense,1,27122921,PHL,K1,Las Piñas City,121.54.44.145,3,3,3,3,3,,,,,,you dont really see what they are doing on the first,great competition,more clear,More related to the race,Real action than watching crowd.,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411415,4/26/2016 04:03:01,1968863723,4/26/2016 03:57:19,false,clixsense,1,6342275,QAT,01,Doha,78.100.154.161,1,1,3,4,4,,,,,,you dont really see what they are doing on the first,great competition,more clear,More related to the race,Real action than watching crowd.,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411416,4/26/2016 03:29:24,1968845013,4/26/2016 03:28:37,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,3,4,4,3,4,,,,,,good,perfect image,Better quiality,is the best,better quallity,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411416,4/26/2016 03:29:40,1968845256,4/26/2016 03:28:18,false,clixsense,1,33621241,ITA,15,Ragusa,87.10.111.149,4,4,4,4,4,,,,,,good,perfect image,Better quiality,is the best,better quallity,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411416,4/26/2016 03:31:33,1968846468,4/26/2016 03:27:55,false,neodev,1,36296012,FRA,A2,Lanvallay,86.214.249.218,3,4,4,5,5,,,,,,good,perfect image,Better quiality,is the best,better quallity,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411416,4/26/2016 03:34:09,1968848370,4/26/2016 03:28:15,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,5,4,5,4,4,,,,,,good,perfect image,Better quiality,is the best,better quallity,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411416,4/26/2016 03:37:52,1968850834,4/26/2016 03:28:05,false,clixsense,1,37291651,VEN,25,Caracas,190.74.90.63,4,5,4,5,4,,,,,,good,perfect image,Better quiality,is the best,better quallity,940260579,http://www.cgiracing.com/portals/17/HomeRotate/home3.jpg
940411417,4/26/2016 03:34:00,1968848245,4/26/2016 03:33:12,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,5,5,5,5,5,,,,,,Is Bether,1,blue sky,more colors,The light makes it more appealing.,940260572,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB
940411417,4/26/2016 03:34:29,1968848556,4/26/2016 03:33:25,false,clixsense,1.0,27122921,PHL,K1,Las Piñas City,121.54.44.145,5,5,5,5,5,,,,,,Is Bether,1,blue sky,more colors,The light makes it more appealing.,940260572,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB
940411417,4/26/2016 03:34:48,1968848767,4/26/2016 03:33:31,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,4,3,2,4,3,,,,,,Is Bether,1,blue sky,more colors,The light makes it more appealing.,940260572,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB
940411417,4/26/2016 03:35:02,1968848897,4/26/2016 03:33:23,false,neodev,1.0,36296012,FRA,A2,Lanvallay,86.214.249.218,4,3,3,4,4,,,,,,Is Bether,1,blue sky,more colors,The light makes it more appealing.,940260572,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB
940411417,4/26/2016 03:35:28,1968849264,4/26/2016 03:33:03,false,neodev,1.0,36820436,EGY,11,Cairo,197.49.72.227,3,1,4,4,5,,,,,,Is Bether,1,blue sky,more colors,The light makes it more appealing.,940260572,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB
940411418,4/26/2016 03:25:48,1968842817,4/26/2016 03:24:47,false,clixsense,1.0,33827460,VEN,25,Caracas,190.201.140.81,5,5,5,4,4,,,,,,i like more,better photo,i can see on the second one also players in the field,Clear,the colors and view are amazing,940260572,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB
940411418,4/26/2016 03:26:16,1968843146,4/26/2016 03:25:09,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,3,4,2,4,4,,,,,,i like more,better photo,i can see on the second one also players in the field,Clear,the colors and view are amazing,940260572,http://www.pennparents.upenn.edu/sites/default/files/styles/story_banner_image/public/images/story/Franklin%20Field%20-%202013.jpg?itok=vAJtbrFB
